ticker,company,country
KEYUF,KEYERA CORPORATION,Canada
KDKGF,KLONDIKE GOLD CORP,Canada
TGB,"Taseko Mines, Ltd.",Canada
PCOM,Points.com Inc.,Canada
LTHIF,INZINC MINING LIMITED,Canada
LMRXF,LARAMIDE RESOURCES,Canada
SMDZF,STRATEGIC METALS LTD,Canada
LUNMF,LUNDIN MINING CORP,Canada
VELXF,CANADIAN OVERSEAS PETROLEUM LTD,Canada
TMTNF,TOROMONT INDUSTRIES LTD,Canada
PNPFF,PINETREE CAPITAL LTD,Canada
LMRMF,LOMIKO METALS INC,Canada
IVPAF,IVANHOE MINES LTD,Canada
IPPLF,INTER PIPELINE LTD,Canada
BVTEF,ICONIC MINERALS LTD,Canada
WMLLF,WEALTH MINERALS,Canada
URCFF,VANADIAN ENERGY CORP,Canada
TPCFF,TITAN LOGIX CORP,Canada
TAOIF,TAG OIL LTD,Canada
MAG,MAG Silver Corporation,Canada
MMTIF,MICROMEM TECHNOLOGIES INC,Canada
XXMMF,XIMEN MINING CORPORATION,Canada
PROBF,PROBE GOLD INC,Canada
MMNGF,METALLIC MINERALS CORP,Canada
MDLH,MEDICAL INTERNATIONAL TECHNOLOG,Canada
ISDSF,ISIGN MEDIA SOLUTIONS INC,Canada
SLTFF,PEGASUS RESOURCES INC,Canada
RBMNF,RUGBY RESOURCES LTD,Canada
QRMLF,QUEST RARE MINERALS LTD,Canada
POROF,PANORO MINERALS LIMITED,Canada
OBNNF,OSISKO MINING INC,Canada
NHVCF,ELEVATION GOLD MINING CORP,Canada
MWSNF,MAWSON GOLD LIMITED,Canada
MUNMF,MUNDORO CAPITAL INC,Canada
MTRAF,METRO INC,Canada
MRZLF,MIRASOL RESOURCES LIMITED,Canada
MLYCF,MULTI METAL DEVELOPMENT LTD,Canada
MLLOF,MEDALLION RESOURCE LTD,Canada
MBYMF,MTB METALS CORP,Canada
MADI,MADISON SYSTEMS INC,Canada
LOMLF,LION ONE METALS LIMITED,Canada
PNCKF,GALLEON GOLD CORP,Canada
NPIFF,NORTHLAND POWER INC,Canada
LQSIF,ALCANNA INC,Canada
ARFXF,PROMIS NEUROSCIENCES INC,Canada
WSCRF,NORTH AMERICAN NICKEL INC,Canada
NXTFF,NEXTRACTION ENERGY CORP,Canada
NXGWF,NEXT GREEN WAVE HOLDINGS INC,Canada
NWXPF,NEWPORT EXPLORATION LTD,Canada
NWPG,NEWPORT GOLD INC,Canada
